Date,TWTR,KO,GM
2019-01-02,28.809999,42.315323,31.89336
2019-01-03,27.99,42.053833,30.575533
2019-01-04,29.950001,42.892391,31.599455
2019-01-07,31.34,42.333351,32.575977
2019-01-08,31.799999,42.811237,33.002617
2019-01-09,32.25,41.990719,33.353401
2019-01-10,33.09,42.441551,32.926765
2019-01-11,32.869999,42.685001,35.249557
2019-01-14,32.369999,42.513691,35.704636
2019-01-15,33.02,42.892391,35.600349
2019-01-16,32.470001,42.306305,35.714115
2019-01-17,32.849998,42.432545,36.273479
2019-01-18,33.27,42.928459,36.605312
2019-01-22,32.25,43.027637,36.169197
2019-01-23,30.969999,43.523552,35.714115
2019-01-24,31.610001,43.00058,36.178677
2019-01-25,32.900002,42.712055,36.633751
2019-01-28,33.130001,42.531719,36.463097
2019-01-29,31.639999,42.739109,36.47258
2019-01-30,32.259998,43.153866,37.060394
2019-01-31,33.560001,43.397327,36.994022
2019-02-01,33.189999,43.911274,36.766479
2019-02-04,33.939999,44.407185,36.908699
2019-02-05,34.369999,44.416199,37.259487
2019-02-06,34.16,44.416199,37.837807
2019-02-07,30.799999,44.560478,36.643238
2019-02-08,30.01,44.63261,36.690636
2019-02-11,30.23,44.731789,36.624275
2019-02-12,30.389999,44.776871,37.003498
2019-02-13,31.120001,44.894093,36.97506
2019-02-14,30.959999,41.10709,36.870773
2019-02-15,31.23,40.7915,37.060394
2019-02-19,31.65,40.421814,37.477543
2019-02-20,31.370001,40.66526,37.875732
2019-02-21,30.76,41.350536,37.56287
2019-02-22,31.709999,40.827564,37.913658
2019-02-25,31.99,40.521004,38.05587
2019-02-26,31.01,40.295582,38.027428
2019-02-27,30.41,40.521004,37.923141
2019-02-28,30.780001,40.881664,37.430138
2019-03-01,30.620001,40.917736,37.477543
2019-03-04,30.5,41.161186,37.212078
2019-03-05,31.030001,41.116096,37.240524
2019-03-06,30.799999,40.980854,36.662193
2019-03-07,30.120001,40.827564,36.422825
2019-03-08,30.040001,40.430828,36.37495
2019-03-11,30.870001,41.639065,36.978168
2019-03-12,31.16,41.521851,36.978168
2019-03-13,31.299999,41.675137,37.150509
2019-03-14,31.030001,41.565987,36.413246
2019-03-15,31.219999,41.202171,36.451546
2019-03-18,31.08,41.302219,36.365376
2019-03-19,31.27,41.43866,36.643047
2019-03-20,32.57,41.411366,35.427036
2019-03-21,32.610001,41.393173,35.762154
2019-03-22,33.02,41.775188,34.890846
2019-03-25,32.59,41.866142,35.18766
2019-03-26,33.060001,42.420952,35.302563
2019-03-27,32.279999,42.393669,35.053616
2019-03-28,32.869999,42.366386,35.484489
2019-03-29,32.880001,42.621059,35.522785
2019-04-01,33.439999,42.493725,36.154728
2019-04-02,33.75,42.357292,36.202602
2019-04-03,34.380001,42.002571,36.757942
2019-04-04,34.419998,42.275433,37.140938
2019-04-05,34.720001,42.266335,37.284561
2019-04-08,34.860001,42.3391,37.399464
2019-04-09,35.139999,42.448242,37.207966
2019-04-10,34.75,42.420952,37.581383
2019-04-11,34.580002,42.484627,37.657982
2019-04-12,34.369999,42.511913,38.021824
2019-04-15,34.709999,42.748394,37.887779
2019-04-16,34.459999,42.702915,37.973953
2019-04-17,34.48,43.003063,38.289925
2019-04-18,34.400002,43.184971,38.586742
2019-04-22,34.389999,43.112209,37.820755
2019-04-23,39.77,43.848934,38.13673
2019-04-24,39.290001,43.63974,38.031403
2019-04-25,38.48,43.512405,37.447334
2019-04-26,38.669998,43.894409,37.993107
2019-04-29,39.779999,44.03994,38.309067
2019-04-30,39.91,44.622047,37.29414
2019-05-01,39.290001,44.194557,37.102634
2019-05-02,39.950001,44.012653,36.623894
2019-05-03,40.799999,44.312801,37.150509
2019-05-06,40.23,44.085419,36.470695
2019-05-07,38.619999,43.657932,36.891991
2019-05-08,38.580002,43.5215,36.585594
2019-05-09,38.790001,43.112209,35.98238
2019-05-10,38.450001,43.83075,36.279202
2019-05-13,36.59,43.703411,35.005741
2019-05-14,36.93,44.285511,35.465336
2019-05-15,37.900002,44.731182,35.781303
2019-05-16,38.299999,45.095005,35.790882
2019-05-17,37.5,44.749374,35.427036
2019-05-20,37.150002,44.431042,35.398315
2019-05-21,37.470001,44.203651,35.55151
2019-05-22,38.580002,45.15868,34.038681
2019-05-23,37.189999,45.340576,33.636536
2019-05-24,37.41,45.122292,33.626961
2019-05-28,37.290001,44.658432,33.368435
2019-05-29,36.849998,44.212749,33.310989
2019-05-30,37.139999,44.794853,33.339718
2019-05-31,36.439999,44.685707,31.922632
2019-06-03,34.43,45.458824,32.267326
2019-06-04,36.099998,45.477016,34.211025
2019-06-05,36.330002,46.186455,34.316353
2019-06-06,36.59,46.75037,34.055058
2019-06-07,37.93,46.832237,34.345383
2019-06-10,37.639999,46.732178,34.84861
2019-06-11,37.209999,46.686703,35.032486
2019-06-12,37.490002,46.968662,34.519577
2019-06-13,36.34,46.867832,34.858288
2019-06-14,36.150002,47.032833,34.509899
2019-06-17,36.439999,46.629498,34.974415
2019-06-18,36.650002,46.418671,35.516357
2019-06-19,36.290001,46.858662,35.593781
2019-06-20,35.439999,47.353649,35.767975
2019-06-21,35.02,47.252815,35.729259
2019-06-24,35.580002,47.591972,35.767975
2019-06-25,34.720001,47.445305,36.464748
2019-06-26,35.220001,46.858662,36.900238
2019-06-27,34.75,46.821999,37.08411
2019-06-28,34.900002,46.675331,37.287334
2019-07-01,36.080002,47.298641,37.50024
2019-07-02,36.220001,47.646969,37.103466
2019-07-03,36.02,47.756969,36.929272
2019-07-05,36.25,47.766136,37.258308
2019-07-08,36.450001,47.66531,36.997013
2019-07-09,37.650002,47.289478,36.851849
2019-07-10,37.470001,47.500301,36.871208
2019-07-11,37.209999,47.701969,37.190559
2019-07-12,37.84,47.775299,37.945404
2019-07-15,38.68,47.78447,38.090569
2019-07-16,37.990002,47.79364,38.158314
2019-07-17,37.700001,47.830296,37.897018
2019-07-18,37.66,47.692802,37.858307
2019-07-19,36.77,47.106159,38.206699
2019-07-22,37.580002,46.950325,38.57444
2019-07-23,37.900002,49.801075,39.397026
2019-07-24,38.73,49.296928,39.561546
2019-07-25,38.119999,48.646111,39.435738
2019-07-26,41.52,49.654419,39.455093
2019-07-29,41.5,49.489414,39.367996
2019-07-30,41.0,49.24192,39.126057
2019-07-31,42.310001,48.242794,39.03896
2019-08-01,42.080002,47.692802,38.855087
2019-08-02,42.849998,47.9678,38.497021
2019-08-05,40.369999,47.344482,37.75185
2019-08-06,41.32,47.912804,37.819603
2019-08-07,41.73,48.746944,38.119598
2019-08-08,42.07,49.214428,38.806702
2019-08-09,41.529999,48.966934,38.332504
2019-08-12,40.48,48.76527,37.606697
2019-08-13,41.810001,49.040264,37.75185
2019-08-14,40.650002,48.572781,35.990555
2019-08-15,40.09,49.379429,35.293777
2019-08-16,40.580002,49.874409,35.806683
2019-08-19,41.700001,50.131069,36.155075
2019-08-20,42.290001,49.388596,35.767975
2019-08-21,42.799999,49.590248,35.922806
2019-08-22,42.18,49.947739,36.058296
2019-08-23,41.0,49.260265,34.896999
2019-08-26,41.439999,49.993565,35.080872
2019-08-27,42.139999,50.158569,34.732479
2019-08-28,41.68,50.516056,35.264744
2019-08-29,42.490002,50.46106,35.719585
2019-08-30,42.650002,50.451893,35.89378
2019-09-03,41.959999,50.690216,35.719585
2019-09-04,43.360001,51.121044,37.006691
2019-09-05,45.299999,50.52523,37.857082
2019-09-06,45.419998,50.626049,37.905952
2019-09-09,44.259998,49.975239,38.687923
2019-09-10,43.25,49.865246,38.687923
2019-09-11,43.25,50.204391,38.570625
2019-09-12,43.200001,50.516056,38.189419
2019-09-13,42.630001,50.100555,37.98415
2019-09-16,42.759998,49.823551,36.371338
2019-09-17,43.240002,50.082088,37.426998
2019-09-18,43.240002,50.072861,37.319477
2019-09-19,42.93,50.340622,36.92849
2019-09-20,43.23,49.777386,36.527733
2019-09-23,43.380001,49.989754,36.400665
2019-09-24,41.419998,50.137489,35.941254
2019-09-25,42.5,50.017452,36.273594
2019-09-26,42.439999,50.220589,36.762325
2019-09-27,41.349998,50.146725,36.576607
2019-09-30,41.200001,50.266754,36.635254
2019-10-01,40.25,50.460659,35.296131
2019-10-02,39.700001,49.011013,33.898361
2019-10-03,40.0,49.712757,34.191601
2019-10-04,40.360001,50.359085,34.123177
2019-10-07,40.799999,49.740456,33.966785
2019-10-08,39.700001,49.472683,33.116394
2019-10-09,39.5,49.703514,33.370529
2019-10-10,39.540001,49.546547,33.878811
2019-10-11,40.360001,49.214146,34.768299
2019-10-14,39.779999,49.214146,34.699879
2019-10-15,40.279999,49.408051,35.442749
2019-10-16,39.91,49.389576,35.823963
2019-10-17,39.610001,49.666584,35.374325
2019-10-18,38.990002,50.580692,35.354778
2019-10-21,40.09,50.072861,35.12019
2019-10-22,38.810001,49.721977,35.491623
2019-10-23,38.830002,50.451431,35.784866
2019-10-24,30.75,50.423721,35.012669
2019-10-25,30.299999,49.62965,35.911934
2019-10-28,30.059999,49.463448,35.814186
2019-10-29,29.85,49.315716,37.348797
2019-10-30,29.860001,49.805084,37.055561
2019-10-31,29.969999,50.257526,36.322464
2019-11-01,29.620001,49.768154,37.114208
2019-11-04,30.049999,49.066414,37.524746
2019-11-05,29.809999,48.401604,37.368351
2019-11-06,29.540001,48.752472,37.554066
2019-11-07,29.049999,48.281574,37.62249
2019-11-08,29.209999,48.207706,37.798431
2019-11-11,29.34,47.866062,37.847305
2019-11-12,29.049999,47.746025,37.720234
2019-11-13,29.08,48.392376,36.351791
2019-11-14,28.889999,48.595512,35.970581
2019-11-15,29.25,48.632435,36.058548
2019-11-18,29.49,48.964844,35.794636
2019-11-19,29.440001,49.011013,35.560051
2019-11-20,29.17,49.140278,34.484837
2019-11-21,29.790001,48.900215,33.888588
2019-11-22,30.030001,48.964844,34.533714
2019-11-25,30.540001,49.140278,35.002895
2019-11-26,30.959999,49.768154,35.100639
2019-11-27,31.17,49.81432,35.325455
2019-11-29,30.91,49.674786,35.18861
2019-12-02,30.42,50.000366,35.071316
2019-12-03,29.969999,50.046886,34.729202
2019-12-04,30.0,50.502693,34.993114
2019-12-05,30.040001,50.409668,34.884445
2019-12-06,30.190001,50.623627,35.111671
2019-12-09,30.209999,50.298046,34.953602
2019-12-10,29.84,50.01897,34.686855
2019-12-11,30.549999,50.186417,34.815289
2019-12-12,30.299999,50.363159,35.664921
2019-12-13,30.389999,50.623627,35.220348
2019-12-16,30.969999,50.623627,35.674805
2019-12-17,30.700001,50.623627,35.872395
2019-12-18,31.68,50.149204,36.86034
2019-12-19,32.029999,50.530598,36.81094
2019-12-20,32.130001,51.135258,36.801064
2019-12-23,32.43,51.079449,36.326847
2019-12-24,32.5,50.893394,36.139141
2019-12-26,32.630001,51.18177,36.040344
2019-12-27,32.549999,51.488754,36.119381
2019-12-30,32.029999,51.41433,36.000824
2019-12-31,32.049999,51.488754,36.158894
2020-01-02,32.299999,51.153866,36.929497
2020-01-03,31.52,50.87479,35.882271
2020-01-06,31.639999,50.856182,35.408058
2020-01-07,32.540001,50.465488,34.726376
2020-01-08,33.049999,50.55851,34.232399
2020-01-09,33.220001,51.47945,34.657219
2020-01-10,32.779999,51.656185,34.232399
2020-01-13,32.689999,52.214336,34.558422
2020-01-14,32.82,52.093407,34.726376
2020-01-15,33.23,52.744572,34.726376
2020-01-16,34.189999,52.856201,35.121552
2020-01-17,34.220001,52.967831,35.170948
2020-01-21,34.09,53.181782,34.568302
2020-01-22,34.02,53.591091,34.489265
2020-01-23,33.889999,53.795746,34.459629
2020-01-24,33.189999,53.6562,33.896496
2020-01-27,32.779999,53.470158,33.007343
2020-01-28,33.419998,53.032948,33.23457
2020-01-29,33.630001,53.032948,33.195053
2020-01-30,33.220001,54.753891,32.92831
2020-01-31,32.48,54.325981,32.987583
2020-02-03,33.07,54.493427,33.313606
2020-02-04,33.959999,54.735287,33.955772
2020-02-05,33.389999,54.744587,34.607819
2020-02-06,38.41,54.874821,33.916256
2020-02-07,37.029999,55.060867,33.224693
2020-02-10,35.959999,55.581802,33.837219
2020-02-11,35.650002,55.432968,34.588058
2020-02-12,36.790001,55.26553,35.062275
2020-02-13,37.16,55.451569,34.864685
2020-02-14,36.91,55.767849,34.341072
2020-02-18,38.060001,55.377151,33.995289
2020-02-19,38.77,55.600414,34.499142
2020-02-20,39.049999,55.553898,34.864685
2020-02-21,38.310001,55.935299,34.232399
2020-02-24,35.889999,54.558548,32.6912
2020-02-25,35.209999,53.786438,31.36735
2020-02-26,34.630001,53.581779,31.614336
2020-02-27,33.009998,51.098049,30.339882
2020-02-28,33.200001,49.758499,30.132414
2020-03-02,35.82,52.018982,31.041327
2020-03-03,34.93,52.149223,30.152174
2020-03-04,36.0,54.809696,31.150002
2020-03-05,34.970001,52.781784,30.1
2020-03-06,33.459999,51.405033,28.690001
2020-03-09,32.459999,48.24221,24.690001
2020-03-10,34.310001,49.916641,27.120001
2020-03-11,31.299999,48.567802,26.0
2020-03-12,26.780001,43.87009,23.040001
2020-03-13,29.290001,45.484138,24.709999
2020-03-16,24.040001,42.47187,21.0
2020-03-17,24.48,44.273598,20.32
2020-03-18,22.0,42.087128,16.799999
2020-03-19,24.129999,39.253174,17.709999
2020-03-20,23.950001,35.940632,18.139999
2020-03-23,24.690001,35.246216,17.6
2020-03-24,25.85,37.019787,21.110001
2020-03-25,25.969999,39.046722,21.49
2020-03-26,26.41,41.561638,22.559999
2020-03-27,25.290001,40.172806,21.379999
2020-03-30,25.59,42.227894,21.32
2020-03-31,24.559999,41.524097,20.780001
2020-04-01,23.32,39.525307,19.26
2020-04-02,23.02,41.24258,18.190001
2020-04-03,23.09,41.129974,18.040001
2020-04-06,24.93,43.795017,19.549999
2020-04-07,25.610001,43.644878,21.299999
2020-04-08,27.860001,44.87418,23.129999
2020-04-09,27.77,45.981487,24.059999
2020-04-13,27.209999,44.039001,23.01
2020-04-14,27.940001,45.906414,22.98
2020-04-15,27.51,44.677109,21.66
2020-04-16,26.549999,44.198528,20.870001
2020-04-17,26.700001,45.099396,22.48
2020-04-20,27.01,43.663639,22.379999
2020-04-21,25.75,42.584488,21.24
2020-04-22,28.440001,42.866005,21.299999
2020-04-23,27.860001,42.293583,21.52
2020-04-24,28.74,42.631401,21.950001
2020-04-27,30.0,43.898243,22.450001
2020-04-28,28.790001,43.86071,22.18
2020-04-29,31.09,44.217297,23.780001
2020-04-30,28.68,43.063065,22.290001
2020-05-01,27.84,42.790936,20.9
2020-05-04,28.23,42.359268,20.75
2020-05-05,28.07,42.60326,21.26
2020-05-06,27.68,41.993294,21.889999
2020-05-07,28.77,41.852531,22.440001
2020-05-08,29.93,43.269516,23.93
2020-05-11,29.690001,42.734627,22.799999
2020-05-12,29.15,42.058975,22.559999
2020-05-13,28.129999,41.233189,21.459999
2020-05-14,28.559999,41.007977,22.309999
2020-05-15,29.0,40.595078,22.629999
2020-05-18,29.639999,42.199745,24.809999
2020-05-19,29.879999,41.79623,24.690001
2020-05-20,32.23,43.063065,25.48
2020-05-21,32.34,42.387421,25.799999
2020-05-22,32.619999,42.256039,25.98
2020-05-26,34.009998,43.250748,27.4
2020-05-27,33.07,43.851322,27.790001
2020-05-28,31.6,44.189144,26.68
2020-05-29,30.969999,43.804409,25.879999
2020-06-01,31.889999,44.09531,26.940001
2020-06-02,32.259998,44.010849,27.41
2020-06-03,34.880001,44.949249,29.07
2020-06-04,33.720001,44.96801,29.16
2020-06-05,34.869999,46.065945,30.610001
2020-06-08,36.639999,46.779125,30.68
2020-06-09,35.919998,45.981487,29.860001
2020-06-10,35.139999,45.624893,28.75
2020-06-11,33.029999,42.734627,26.5
2020-06-12,33.400002,43.179688,27.959999
2020-06-15,34.110001,43.842533,27.77
2020-06-16,34.630001,44.287582,27.780001
2020-06-17,34.34,44.107674,27.16
2020-06-18,34.029999,44.495911,27.09
2020-06-19,33.41,43.577396,26.59
2020-06-22,33.470001,43.312252,26.370001
2020-06-23,32.91,43.217556,26.25
2020-06-24,31.73,42.280106,25.280001
2020-06-25,31.370001,42.545242,25.23
2020-06-26,29.049999,41.257435,24.459999
2020-06-29,29.49,42.005497,25.299999
2020-06-30,29.790001,42.308517,25.299999
2020-07-01,30.809999,42.441078,24.959999
2020-07-02,30.870001,42.497898,25.24
2020-07-06,32.34,42.829323,25.73
2020-07-07,32.990002,42.810383,25.129999
2020-07-08,35.41,42.677814,24.940001
2020-07-09,35.720001,41.579384,23.42
2020-07-10,35.400002,42.753567,24.389999
2020-07-13,33.82,42.848259,24.860001
2020-07-14,34.380001,43.435352,25.639999
2020-07-15,35.669998,43.937225,26.879999
2020-07-16,35.279999,43.700497,26.85
2020-07-17,35.810001,44.334927,26.450001
2020-07-20,37.060001,43.672081,26.01
2020-07-21,37.009998,44.694759,26.15
2020-07-22,36.939999,45.906822,26.299999
2020-07-23,38.439999,45.717434,26.76
2020-07-24,37.540001,45.91629,26.25
2020-07-27,36.849998,45.906822,25.700001
2020-07-28,36.610001,45.622749,26.33
2020-07-29,37.16,45.471241,25.889999
2020-07-30,36.720001,45.158756,25.200001
2020-07-31,36.400002,44.732639,24.889999
2020-08-03,36.389999,43.842533,25.639999
2020-08-04,36.349998,44.211826,25.799999
2020-08-05,36.790001,44.713699,26.33
2020-08-06,37.689999,44.959892,26.620001
2020-08-07,37.139999,45.262913,26.719999
2020-08-10,37.439999,45.18716,27.98
2020-08-11,37.279999,45.386013,28.52
2020-08-12,37.439999,45.859474,28.030001
2020-08-13,37.82,45.812134,27.549999
2020-08-14,37.900002,45.878414,27.860001
2020-08-17,37.970001,45.651154,30.01
2020-08-18,38.009998,45.850002,29.84
2020-08-19,38.889999,44.855736,29.219999
2020-08-20,38.959999,44.8368,28.83
2020-08-21,39.259998,44.770512,28.559999
2020-08-24,40.490002,45.423897,30.309999
2020-08-25,40.549999,45.367077,29.690001
2020-08-26,41.080002,45.603802,29.48
2020-08-27,40.389999,45.670094,29.690001
2020-08-28,41.07,47.185169,30.02
2020-08-31,40.580002,46.901089,29.629999
2020-09-01,41.150002,46.512848,29.790001
2020-09-02,43.669998,48.47298,30.959999
2020-09-03,41.630001,47.800663,29.48
2020-09-04,39.869999,48.33094,30.0
2020-09-08,38.189999,47.166229,32.380001
2020-09-09,39.560001,47.526058,31.950001
2020-09-10,38.950001,47.346146,30.17
2020-09-11,38.93,48.349884,30.459999
2020-09-14,38.77,48.407154,31.18
2020-09-15,39.09,48.731716,31.58
2020-09-16,39.599998,48.483524,31.790001
2020-09-17,39.349998,48.254425,31.92
2020-09-18,40.150002,48.158966,31.5
2020-09-21,39.900002,46.860725,30.0
2020-09-22,42.73,47.404835,29.440001
2020-09-23,45.330002,46.020687,29.34
2020-09-24,43.139999,46.488434,29.110001
2020-09-25,43.84,46.507526,29.0
2020-09-28,44.150002,47.042095,29.440001
2020-09-29,44.740002,46.698444,28.74
2020-09-30,44.5,47.128006,29.59
2020-10-01,46.700001,46.946636,30.379999
2020-10-02,46.119999,47.118469,30.459999
2020-10-05,47.310001,47.137554,30.959999
2020-10-06,45.599998,46.717537,30.4
2020-10-07,45.869999,47.309383,31.620001
2020-10-08,46.009998,48.16851,32.209999
2020-10-09,45.900002,48.502621,32.16
2020-10-12,48.25,48.769901,32.209999
2020-10-13,47.0,47.939407,31.870001
2020-10-14,45.98,47.843948,31.67
2020-10-15,46.029999,47.719852,32.59
2020-10-16,45.810001,47.758038,33.450001
2020-10-19,45.82,47.366653,33.349998
2020-10-20,46.349998,47.968048,35.599998
2020-10-21,50.240002,47.719852,35.77
2020-10-22,50.279999,48.378525,37.41
2020-10-23,50.439999,48.225784,36.830002
2020-10-26,49.0,47.538483,35.82
2020-10-27,51.27,47.633945,34.889999
2020-10-28,48.529999,45.78204,34.09
2020-10-29,52.43,45.839321,34.889999
2020-10-30,41.360001,45.877499,34.529999
2020-11-02,39.470001,46.412067,34.549999
2020-11-03,41.73,47.108917,35.349998
2020-11-04,42.759998,46.937088,35.240002
2020-11-05,43.709999,47.194832,37.139999
2020-11-06,43.119999,47.204376,37.470001
2020-11-09,43.189999,50.18269,38.959999
2020-11-10,42.41,51.52866,41.080002
2020-11-11,43.630001,51.146828,40.560001
2020-11-12,42.810001,50.602707,39.32
2020-11-13,43.48,51.022732,41.189999
2020-11-16,42.73,51.40456,42.130001
2020-11-17,42.849998,51.242283,41.98
2020-11-18,43.330002,50.220871,42.720001
2020-11-19,43.619999,50.717258,42.82
2020-11-20,44.68,50.278145,43.040001
2020-11-23,44.939999,50.287693,44.77
2020-11-24,45.23,50.803173,46.459999
2020-11-25,46.43,50.526344,45.459999
2020-11-27,46.59,50.306789,45.060001
2020-11-30,46.509998,49.642956,43.84
2020-12-01,46.669998,50.066269,44.68
2020-12-02,47.23,50.133614,44.580002
2020-12-03,47.790001,50.778202,44.09
2020-12-04,47.73,51.807617,44.400002
2020-12-07,47.900002,50.98024,44.310001
2020-12-08,47.43,51.163033,43.799999
2020-12-09,47.23,51.307343,44.43
2020-12-10,51.209999,51.03796,42.869999
2020-12-11,51.439999,51.326584,41.919998
2020-12-14,52.02,51.249619,41.619999
2020-12-15,52.82,51.798004,41.66
2020-12-16,54.029999,51.047588,41.419998
2020-12-17,54.630001,51.249619,42.029999
2020-12-18,55.869999,51.701801,41.009998
2020-12-21,54.639999,50.807068,41.209999
2020-12-22,54.91,50.758961,40.900002
2020-12-23,54.299999,51.066826,42.450001
2020-12-24,53.970001,51.41317,41.580002
2020-12-28,54.43,52.105862,41.66
2020-12-29,54.360001,52.077003,41.57
2020-12-30,54.330002,52.37524,41.84
2020-12-31,54.150002,52.760075,41.639999
2021-01-04,54.529999,50.758961,40.509998
2021-01-05,53.880001,50.200958,41.66
2021-01-06,53.259998,48.603916,42.98
2021-01-07,52.330002,48.065155,43.32
2021-01-08,51.48,49.142681,43.060001
2021-01-11,48.18,48.296059,45.009998
2021-01-12,47.040001,48.209473,47.82
2021-01-13,47.220001,48.257568,48.73
2021-01-14,45.790001,47.362846,51.529999
2021-01-15,45.18,46.852943,49.970001
2021-01-19,45.93,46.670155,54.84
2021-01-20,47.599998,46.833706,55.860001
2021-01-21,47.119999,47.093464,55.080002
2021-01-22,48.060001,46.650909,55.400002
2021-01-25,47.84,46.929909,53.389999
2021-01-26,49.669998,47.420574,52.040001
2021-01-27,48.189999,46.689396,49.34
2021-01-28,51.57,47.285881,51.040001
2021-01-29,50.529999,46.323807,50.68
2021-02-01,52.66,46.641293,51.509998
2021-02-02,54.0,47.103088,52.720001
2021-02-03,54.580002,46.920292,54.25
2021-02-04,56.509998,47.151188,54.130001
2021-02-05,56.779999,47.766918,54.41
2021-02-08,58.200001,48.02668,56.880001
2021-02-09,59.869999,47.815018,56.060001
2021-02-10,67.769997,47.718807,54.880001
2021-02-11,68.559998,48.392265,53.5
2021-02-12,71.900002,48.767471,53.599998
2021-02-16,73.959999,48.3634,53.459999
2021-02-17,71.790001,48.228714,52.889999
2021-02-18,72.260002,48.844437,52.16
2021-02-19,72.279999,48.209473,52.57
2021-02-22,70.489998,48.709751,51.98
2021-02-23,73.169998,48.623161,51.110001
2021-02-24,71.919998,48.786709,52.900002
2021-02-25,74.589996,48.267193,50.599998
2021-02-26,77.059998,47.131947,51.330002
2021-03-01,77.629997,48.007439,52.540001
2021-03-02,73.669998,48.199844,54.110001
2021-03-03,70.860001,48.0844,52.669998
2021-03-04,66.75,48.045914,51.830002
2021-03-05,66.949997,48.863678,53.75
2021-03-08,63.48,49.681446,54.98
2021-03-09,67.519997,48.931026,54.650002
2021-03-10,64.830002,49.489025,56.830002
2021-03-11,68.459999,48.950268,56.330002
2021-03-12,68.099998,48.85326,59.259998
2021-03-15,70.279999,49.503208,57.939999
2021-03-16,69.25,49.687527,57.119999
2021-03-17,70.199997,49.706932,60.049999
2021-03-18,66.720001,49.056973,59.27
2021-03-19,66.230003,49.289795,59.82
2021-03-22,65.209999,49.474106,58.099998
2021-03-23,64.269997,49.852444,56.16
2021-03-24,62.060001,49.97855,55.810001
2021-03-25,61.200001,50.463589,56.599998
2021-03-26,61.259998,51.453075,56.52
2021-03-29,62.939999,52.238834,55.939999
2021-03-30,62.990002,51.559784,58.509998
2021-03-31,63.630001,51.132946,57.459999
2021-04-01,63.830002,50.938931,57.799999
2021-04-05,64.239998,51.229958,61.040001
2021-04-06,67.0,51.598587,61.939999
2021-04-07,68.989998,51.685894,60.830002
2021-04-08,71.220001,51.530678,60.09
2021-04-09,71.190002,51.588882,60.16
2021-04-12,70.860001,51.753792,59.66
2021-04-13,72.449997,51.501579,58.490002
2021-04-14,69.739998,51.491875,58.48
2021-04-15,71.709999,51.734394,58.610001
2021-04-16,70.120003,52.073925,58.709999
2021-04-19,67.940002,52.38435,57.880001
2021-04-20,65.699997,52.549263,55.77
2021-04-21,67.330002,52.976101,57.490002
2021-04-22,64.309998,52.811184,56.66
2021-04-23,67.019997,52.840286,57.529999
2021-04-26,66.720001,52.054523,58.209999
2021-04-27,66.010002,51.976917,58.970001
2021-04-28,65.699997,51.986618,58.549999
2021-04-29,65.089996,52.636566,56.57
2021-04-30,55.220001,52.364948,57.220001
2021-05-03,54.580002,52.849991,57.150002
2021-05-04,54.400002,52.520161,55.34
2021-05-05,53.560001,52.38435,57.580002
2021-05-06,53.810001,52.908195,58.720001
2021-05-07,53.790001,52.879089,58.990002
2021-05-10,51.810001,53.267124,57.41
2021-05-11,52.880001,52.694771,55.73
2021-05-12,50.700001,52.423153,53.759998
2021-05-13,50.110001,52.879089,54.599998
2021-05-14,51.73,53.092506,56.0
2021-05-17,52.599998,53.005199,56.040001
2021-05-18,53.189999,52.714176,55.889999
2021-05-19,52.919998,52.549263,55.529999
2021-05-20,54.709999,53.014908,55.509998
2021-05-21,54.450001,52.985798,56.720001
2021-05-24,57.060001,53.160412,56.599998
2021-05-25,57.0,53.150711,56.759998
2021-05-26,57.849998,53.383533,58.080002
2021-05-27,58.080002,53.829777,59.77
2021-05-28,58.0,53.635754,59.310001
2021-06-01,57.439999,53.626049,59.650002
2021-06-02,57.16,53.83947,59.650002
2021-06-03,57.009998,53.975281,63.459999
2021-06-04,59.0,54.557331,63.369999
2021-06-07,59.630001,54.363316,63.23
2021-06-08,58.810001,53.984982,63.919998
2021-06-09,59.709999,53.820068,62.77
2021-06-10,60.299999,54.237202,61.34
2021-06-11,60.5,54.479721,61.490002
2021-06-14,60.830002,54.294022,60.790001
2021-06-15,60.23,54.157188,60.810001
2021-06-16,59.93,53.433918,61.759998
2021-06-17,60.709999,53.707588,60.080002
2021-06-18,60.849998,52.554264,58.759998
2021-06-21,61.959999,53.130928,59.299999
2021-06-22,63.779999,53.326408,59.240002
2021-06-23,66.489998,52.896351,60.119999
2021-06-24,68.25,53.160248,60.040001
2021-06-25,67.93,53.091831,60.299999
2021-06-28,68.290001,53.033188,58.639999
2021-06-29,69.0,52.642235,58.830002
2021-06-30,68.809998,52.886578,59.169998
2021-07-01,68.110001,52.739971,59.110001
2021-07-02,69.199997,52.954994,58.959999
2021-07-06,70.209999,52.661777,57.459999
2021-07-07,68.760002,53.091831,56.59
2021-07-08,66.830002,52.906128,56.060001
2021-07-09,68.970001,53.228664,58.759998
2021-07-12,69.860001,53.248215,58.970001
2021-07-13,69.599998,53.776009,58.73
2021-07-14,70.269997,54.987968,58.0
2021-07-15,68.07,55.163895,56.950001
2021-07-16,66.410004,55.124805,55.459999
2021-07-19,66.019997,54.469952,54.18
2021-07-20,67.940002,54.567692,56.150002
2021-07-21,69.540001,55.271412,57.049999
2021-07-22,69.57,55.193222,55.639999
2021-07-23,71.690002,55.721008,54.939999
2021-07-26,68.690002,55.769882,55.77
2021-07-27,68.330002,55.965355,55.0
2021-07-28,69.959999,55.457115,55.490002
2021-07-29,70.370003,55.760105,57.279999
2021-07-30,69.75,55.740555,56.84
